7.621,6.4977,6.9466,8.463,6.8056,6.3333,8.0341,8.3077,6.7518,5.8105,6.4061,7.702,8.5388,6.8528,8.5559,8.4287,8.2764,8.2449,8.9964,7.7566,7.2463,7.2332,7.396,7.4745,6.5504,9.6181,9.611,7.8227,7.4341,7.0717,9.212,10.199,6.7984,8.0219,8.7538,9.7128,9.8786,8.2937,9.3485,8.8716,7.7565,7.1625,5.6119,8.2827,7.5052,5.9418,8.4459,6.5083,6.6332,3.9937,7.7331,8.4692,5.5838,5.8009,7.8867,7.418,7.4436,7.426,9.6281,6.9631,7.4714,8.4177,7.6914,8.8354,8.5347,14.989,9.1665,8.7784,8.819,7.6487,9.4244,6.7849,8.4262,7.4752,8.5126,8.2209,7.7278,6.7868,7.2564,8.3865,10.329,10.398,8.3473,9.5274,10.258,14.083,9.4331,11.669,10.883,9.244,8.1759,8.7833,10.712,9.5249,7.9788,10.823,10.104,8.7776,10.089,9.4324,7.4567,5.9228,7.9314,7.6307,8.0139,8.4426,7.5319,7.4518,7.2855,7.421,7.2104,8.2632,8.4997,6.4709,6.6328,8.7205,6.4023,6.4814,7.7614,8.7367,7.1248,8.036,7.6674,8.2771,7.7024,8.957,8.1047,9.4988,8.9219,7.472,7.5352,9.4868,9.5676,6.8896,7.0952,9.2784,9.4402,9.0336,7.7946,8.5034,6.7381,5.7496,8.8449,10.048,7.7845,8.4257,9.497,11.141,9.4279,9.5076,9.1892,7.7726,7.3072,11.247,7.4872,9.2862,9.2749,8.7811,9.9688,10.746,1
7.7827,7.1749,6.6807,8.2624,7.9181,9.0864,7.8512,9.0757,8.6704,8.4555,8.2118,7.9529,7.6472,7.8675,8.5655,8.2432,7.3205,7.4541,8.7837,8.2248,9.2497,12.185,9.1387,10.392,10.345,9.732,11.078,9.4082,14.872,17.73,10.489,8.6904,11.422,9.7339,11.808,10.612,9.8774,10.801,11.097,9.8967,8.1987,7.4718,8.7291,11.385,10.675,7.933,7.6172,9.3411,9.2044,11.336,9.9873,6.7287,7.8704,10.043,9.2376,8.0631,9.2534,10.167,9.0391,11.577,7.256,7.3248,8.4859,8.1916,9.3314,12.985,7.3949,8.7546,7.5345,9.9137,13.231,8.4781,7.4215,10.423,10.15,7.5364,8.946,8.8833,9.9318,8.5255,6.9445,8.25,7.9501,5.8746,7.1259,8.5218,7.925,10.012,7.2807,7.5588,7.051,9.122,9.0533,9.3129,8.9153,8.9943,7.7377,8.7873,8.5814,9.1488,7.8738,6.8164,7.2039,8.6114,7.783,8.6007,7.4859,9.0409,8.8462,8.4318,13.57,8.9834,7.9484,8.0575,12.556,7.5468,8.8075,9.8824,11.589,11.256,8.8423,6.4739,7.8922,8.3483,9.8887,9.5394,9.4264,8.9976,10.414,10.439,10.44,8.0028,9.3544,7.5479,10.175,8.8198,9.8943,13.284,7.4374,7.328,9.4798,8.0667,10.045,8.6219,10.331,8.2787,9.7636,8.2735,9.0907,7.6157,8.5605,9.1593,9.5401,8.084,8.0011,8.5527,7.9065,9.8588,9.3082,9.8795,1
10.214,9.9662,9.5827,9.9492,13.077,10.081,11.43,10.242,13.475,9.0991,9.3549,12.17,11.39,10.072,10.508,9.827,10.5,9.5299,7.9688,11.31,8.9888,10.448,8.6907,8.0891,10.024,9.7837,8.4523,9.8605,9.6163,9.8011,10.352,9.0466,10.076,11.14,10.723,9.9815,9.514,10.182,10.194,9.9142,8.2884,10.029,8.421,9.7794,8.4376,7.659,9.1737,9.7469,9.1899,9.0584,10.185,11.187,10.255,8.6801,10.62,9.6079,9.4583,9.9343,8.3349,10.674,8.9364,10.464,9.8705,9.4391,9.6389,9.4591,8.6097,9.5856,8.7884,7.6798,9.8163,10.569,9.7309,11.542,8.5658,8.912,9.7439,8.9915,8.2908,10.036,9.5546,9.9098,10.468,8.8033,10.015,13.318,10.371,9.9247,11.345,9.7142,10.804,10.044,10.317,10.045,8.7992,9.8733,9.8805,9.7349,11.136,10.074,10.109,8.6367,9.9322,9.0419,9.5424,9.8784,9.2757,8.4731,9.0352,10.44,9.9252,9.4453,9.5298,9.2799,8.5381,10.093,11.299,9.5368,9.1655,9.3529,8.2657,9.8139,10.022,15.986,9.4439,7.509,9.3945,10.007,10.392,10.261,11.95,12.051,12.223,10.915,13.365,10.545,9.2319,9.0348,9.5694,9.6936,9.2574,9.0948,9.6875,10.237,10.018,8.4725,9.9301,9.8874,12.81,9.2604,10.896,10.762,9.8278,9.4887,10.16,9.4881,10.111,9.7814,10.236,11.248,1
7.8712,6.4942,7.2995,8.9548,9.0431,8.0933,7.715,9.9773,8.061,8.0002,8.2986,9.084,9.6011,8.6196,10.284,7.071,9.9835,8.965,9.9928,10.828,9.2044,10.125,10.253,10.094,8.6894,10.056,8.5649,8.5296,9.8446,8.743,9.8667,11.096,13.072,9.3472,9.5905,10.947,10.619,10.742,10.64,11.796,3.8734,4.4009,4.1814,3.9293,3.7057,3.3628,3.8938,3.6747,3.2761,3.3001,3.4655,3.483,3.5511,3.2894,3.4802,3.6754,3.261,3.4068,3.111,2.9961,8.3159,6.5122,9.1987,9.6916,7.8178,9.915,9.9142,9.395,7.8532,8.5519,7.0297,8.8784,10.395,7.938,10.096,8.8171,5.9549,7.8619,8.8732,8.5275,6.8885,7.9892,9.5834,8.5327,7.8949,8.5792,8.0748,7.3625,6.9456,4.6563,7.9154,6.7585,7.7208,8.5838,8.0131,6.9942,7.2796,7.5221,9.4641,9.129,9.9909,7.2944,7.6147,7.1606,7.3648,6.6684,8.1892,9.2099,7.8956,8.8194,5.4209,6.7686,7.8379,7.0948,7.9089,5.8397,6.7456,5.659,7.9911,5.5351,9.1398,10.003,9.057,7.9372,7.3997,14.99,6.3817,9.5399,3.9189,9.7147,9.904,9.0355,6.3464,5.9549,5.6748,10.09,10.061,6.944,7.0265,9.1175,11.027,6.8572,8.3907,10.426,7.8157,8.5557,8.467,8.2451,8.8584,8.4809,3.9181,9.2154,7.6936,6.5067,7.1297,7.9393,7.489,10.216,8.6186,8.05,1
5.7767,7.3852,7.261,6.6449,6.9903,6.2367,6.5484,7.8401,6.3059,6.7044,8.6786,8.5315,7.3941,7.5791,7.1569,9.0395,6.8726,8.8126,7.3608,7.6751,11.487,10.277,9.0969,8.9438,8.5109,8.0423,9.7382,9.2128,11.654,8.9628,8.4657,9.3961,10.737,10.76,10.985,8.7546,9.6052,8.341,9.2196,8.6319,9.0826,11.021,9.5696,8.6811,8.2178,8.4393,8.479,8.6045,7.8724,9.0359,9.6941,9.3587,7.518,7.6495,7.3632,9.0164,9.7479,7.831,9.4753,8.1812,7.7764,8.7315,7.4982,8.2229,6.5063,7.9386,7.6331,8.8042,8.736,8.4044,8.9606,7.8191,10.238,7.659,9.662,11.72,10.403,9.8794,8.2063,8.6685,9.0596,8.5583,9.5411,7.8411,6.5247,8.1501,8.1403,7.2291,10.222,9.5009,8.1806,8.4125,9.6631,8.7991,7.362,8.7772,7.3626,8.4688,10.812,8.1855,4.8116,5.5237,5.8625,4.6369,3.7932,5.1717,4.8315,5.8944,4.2969,3.9874,5.2717,6.7911,7.038,6.367,6.7814,6.0331,6.9998,6.5146,5.7257,7.2028,8.4421,8.2129,8.9446,6.4133,6.2953,7.1302,6.3862,7.876,6.6573,7.9822,6.8764,10.148,10.031,8.5952,8.932,8.4336,8.0836,6.7396,9.4884,8.0688,4.8767,4.8009,6.2135,5.839,4.5672,6.413,4.9375,5.9676,6.1265,5.6271,5.7477,5.2079,5.9098,6.3838,6.6191,6.7472,6.4421,6.6585,6.5416,6.2993,1
8.9495,7.3167,7.6641,7.6266,9.3415,7.5628,7.9906,9.3604,7.5799,7.0076,8.8286,8.439,9.4196,7.4811,8.4202,6.8825,9.3655,7.0219,7.0466,7.7717,10.336,11.886,12.104,8.3843,18.362,14.451,11.488,10.874,13.521,7.0061,8.9898,10.317,10.126,9.9191,8.6123,8.5948,7.0699,9.1393,6.2524,8.4786,10.141,9.9593,8.3699,10.116,9.7761,9.3284,10.057,9.4806,9.4087,11.414,10.055,9.2885,9.5901,7.9857,7.3943,8.9095,7.422,6.6531,9.1185,7.5404,8.22,7.983,8.6307,7.5612,7.6358,8.8507,9.5042,8.3819,8.991,8.9243,8.6484,9.2355,8.2162,9.1478,7.9568,7.4246,8.0116,7.7449,8.6559,10.619,11.098,10.836,12.362,9.8292,8.8436,11.08,13.454,10.684,9.446,9.3603,10.234,11.14,9.9464,11.504,10.145,9.5546,10.089,8.2528,9.519,9.1302,10.562,10.911,9.5232,10.576,12.679,10.691,11.814,11.879,10.729,9.7793,12.766,10.45,10.108,7.6935,8.0699,7.132,10.189,8.2499,10.817,8.9064,8.9789,9.878,10.98,10.126,12.272,10.778,12.411,11.376,10.291,13.617,12.209,10.066,11.087,10.313,8.0999,9.8361,10.024,8.8779,10.201,10.047,9.4051,11.04,11.512,9.8459,15.323,8.9152,9.9313,11.109,9.2444,9.2906,10.808,9.6497,10.251,9.5257,7.9005,8.0907,9.5914,8.6114,7.1801,8.8413,1
9.7553,8.7387,8.233,9.6716,9.7186,8.391,9.0992,9.4978,7.7477,8.6195,9.469,7.4554,9.23,8.998,9.7408,10.048,9.513,10.617,7.4185,10.761,7.3755,7.877,9.2351,9.5352,9.0558,8.3243,7.5818,8.6274,7.7523,8.1251,9.3095,7.385,9.9356,7.9079,7.0192,7.0402,7.9588,9.9326,7.4117,8.3408,8.8407,7.9235,8.3197,9.1757,7.3658,8.9041,5.7463,8.0833,7.9296,9.7976,9.3473,5.3002,6.8214,8.569,10.152,8.7153,9.337,7.5607,8.9106,7.6906,9.5258,7.6225,7.7906,8.2984,9.1539,8.5665,8.5794,8.129,8.8024,7.3801,8.4832,8.0962,8.0776,6.1059,8.2581,6.3147,8.9886,7.9727,8.0616,7.1316,7.9866,6.5964,6.6945,5.7105,8.6876,6.9555,6.9556,7.4371,6.9349,6.4271,7.9729,7.8675,8.7644,9.2224,5.8035,6.5025,7.0936,6.816,7.9224,6.6585,6.8712,7.9244,8.5761,8.46,7.3722,7.9901,7.8456,7.7284,8.6405,10.055,8.2865,8.2442,6.9569,7.9904,6.5324,9.2381,8.3151,7.8526,8.0158,8.5941,8.9859,8.3105,9.5452,8.4956,7.937,9.1657,8.4603,8.0714,7.4186,7.8376,8.6574,8.563,9.2332,11.848,11.194,10.868,9.9601,7.9737,7.6056,9.0762,9.1764,7.8474,9.5588,8.6967,8.5446,8.8605,9.5582,8.8892,8.6561,7.5709,8.9235,9.7898,7.8639,7.3027,7.2906,9.0516,8.5368,7.4621,8.3496,9.1388,1
9.9251,10.05,8.5898,7.971,9.057,9.1523,8.6753,10.088,10.604,9.2455,9.5047,8.9856,10.105,9.5963,8.7057,9.9374,9.4715,8.7982,8.2313,9.1096,8.034,7.6285,9.2031,8.6555,7.0572,8.3837,10.015,9.3142,7.2392,7.9496,8.4793,7.8724,9.0651,9.4799,10.236,10.072,9.3016,9.3544,11.125,9.7239,9.6262,7.8647,9.0598,8.9172,9.04,9.0738,10.779,10.013,11.216,9.9102,9.0664,10.944,9.4722,10.453,12.896,10.591,10.724,11.319,10.259,13.386,8.231,8.5914,8.0333,8.6631,8.7627,7.8238,7.1449,9.8663,8.7403,10.821,7.7865,7.8545,9.3582,9.4777,9.4377,9.8233,9.6846,8.0496,8.9043,8.7531,8.9261,8.9978,8.8881,10.854,9.4272,8.8664,8.398,11.242,10.015,9.4643,9.2011,9.6614,9.34,11.292,11.35,9.7677,10.447,9.346,14.009,10.708,8.5991,8.0706,9.2813,9.4393,6.9612,9.5866,8.6181,10.086,10.985,9.8486,9.304,8.5617,8.4066,8.8515,11.467,9.6733,10.164,12.57,9.178,9.3461,8.8126,6.8258,10.282,7.656,8.2266,6.9744,8.9469,9.4819,9.1834,8.8002,8.4963,7.2563,8.9106,8.318,9.2273,9.0426,9.6206,8.9625,14.276,8.7452,11.362,8.554,8.869,8.6456,9.4474,8.2194,8.9156,9.319,10.745,9.9777,10.738,8.6475,8.9726,8.7132,10.549,10.029,10.975,9.0774,9.046,8.2914,1
11.942,11.47,11.926,11.291,11.384,9.3815,9.3446,13.053,11.869,11.607,9.7264,11.182,11.751,11.545,13.56,11.038,11.532,9.3417,11.506,9.9836,9.4468,8.3964,9.8479,10.251,8.914,9.2758,8.7948,10.584,9.5427,8.5439,9.0654,7.4918,9.9096,10.429,9.8898,9.7046,10.097,9.7535,9.1272,8.9218,11.693,10.893,9.083,9.51,14.042,8.9546,10.427,9.655,9.5156,11.425,10.811,11.194,13.602,9.9892,11.561,11.42,9.9401,10.866,10.839,9.0342,8.476,8.7054,9.8457,9.3736,9.0543,9.16,9.615,8.9645,9.4387,8.9137,8.6601,8.6399,8.1661,11.551,9.2678,7.9188,9.4317,10.096,11.119,10.138,8.1775,6.9464,9.8643,8.5464,9.795,8.9036,10.361,10.856,8.8461,7.1314,7.1746,8.6867,10.053,8.3173,9.4985,8.3162,8.8512,9.0207,8.874,9.2766,6.7735,6.1104,7.8851,7.0287,8.0407,8.7439,7.2067,9.5131,8.1374,7.6338,6.9388,7.9756,8.2807,7.6828,8.1284,8.0592,8.2023,6.6809,7.5782,7.1566,15.341,16.476,15.39,15.466,12.088,15.068,16.232,11.289,11.304,11.918,14.447,10.584,14.918,17.972,13.687,17.02,13.071,14.584,12.689,12.685,16.092,9.3042,10.716,9.5772,9.0282,9.6736,11.835,10.014,10.027,9.8243,9.777,11.521,12.476,11.225,12.327,11.009,10.346,9.5764,9.8209,8.7964,1
8.0469,6.683,8.0855,7.8666,7.3161,7.7654,10.169,8.041,8.4855,8.234,7.9055,8.1707,9.6986,5.8517,9.0853,7.954,8.0388,9.2044,8.9616,7.3396,7.8877,9.0592,10.192,8.3652,10.01,8.0463,9.205,7.2799,8.7169,8.2382,8.4752,9.4832,9.8745,8.5693,7.6525,7.7382,8.2844,7.2279,7.1755,6.8835,10.045,5.7285,8.1086,7.5273,10.734,7.4569,8.6407,7.6164,7.6524,7.0592,8.265,5.9123,9.1337,7.7803,5.8342,6.3882,8.4711,6.9417,9.5017,5.5977,11.794,9.3964,10.333,8.6181,9.365,8.6625,9.6878,7.9345,10.308,8.8306,8.3687,8.5475,11.632,11.574,8.1593,9.5746,9.2057,13.065,8.3405,10.999,6.4486,6.2803,5.4142,5.9542,6.3927,6.6592,6.8745,5.6844,7.6551,4.8639,7.483,5.1318,5.9002,4.9023,6.9632,6.4898,6.8378,6.2574,7.7152,5.0807,8.3507,7.5669,7.4722,7.43,10.154,10.318,10.604,9.3335,8.9518,9.9241,8.923,14.313,10.079,8.6742,9.0484,8.1109,9.3598,9.4253,10.844,10.724,5.8372,3.9759,4.9872,5.2469,6.787,6.4691,6.2341,5.9807,8.8613,6.0038,5.1732,3.7677,4.179,6.848,6.8277,4.4488,5.3658,6.265,6.0946,4.6154,6.5939,6.4647,6.3507,7.7307,6.7987,5.3985,7.6256,6.9259,6.4363,6.4962,6.673,6.4473,7.5761,7.0756,5.7799,6.7847,6.2573,8.1111,8.0834,9.6848,1
